example_id,section_title,code_text,line_count,contains_find_all,contains_find,contains_select,contains_get_text,contains_requests
ex_114,CSS selectors through the .css property ¶,"soup.css.select(""#link1 ~ .sister"")
# [<a class=""sister"" href=""http://example.com/lacie"" id=""link2"">Lacie</a>,
#  <a class=""sister"" href=""http://example.com/tillie""  id=""link3"">Tillie</a>]",1,False,False,True,False,False
ex_115,CSS selectors through the .css property ¶,"soup.css.select(""#link1 + .sister"")
# [<a class=""sister"" href=""http://example.com/lacie"" id=""link2"">Lacie</a>]",1,False,False,True,False,False
ex_116,CSS selectors through the .css property ¶,"soup.css.select("".sister"")
# [<a class=""sister"" href=""http://example.com/elsie"" id=""link1"">Elsie</a>,
#  <a class=""sister"" href=""http://example.com/lacie"" id=""link2"">Lacie</a>,
#  <a class=""sister"" href=""http://example.com/tillie"" id=""link3"">Tillie</a>]

soup.css.select(""[class~=sister]"")
# [<a class=""sister"" href=""http://example.com/elsie"" id=""link1"">Elsie</a>,
#  <a class=""sister"" href=""http://example.com/lacie"" id=""link2"">Lacie</a>,
#  <a class=""sister"" href=""http://example.com/tillie"" id=""link3"">Tillie</a>]",1,False,False,True,False,False
ex_117,CSS selectors through the .css property ¶,"soup.css.select(""#link1,#link2"")
# [<a class=""sister"" href=""http://example.com/elsie"" id=""link1"">Elsie</a>,
#  <a class=""sister"" href=""http://example.com/lacie"" id=""link2"">Lacie</a>]",1,False,False,True,False,False
ex_118,CSS selectors through the .css property ¶,"soup.css.select('a[href]')
# [<a class=""sister"" href=""http://example.com/elsie"" id=""link1"">Elsie</a>,
#  <a class=""sister"" href=""http://example.com/lacie"" id=""link2"">Lacie</a>,
#  <a class=""sister"" href=""http://example.com/tillie"" id=""link3"">Tillie</a>]",1,False,False,True,False,False
ex_119,CSS selectors through the .css property ¶,"soup.css.select('a[href=""http://example.com/elsie""]')
# [<a class=""sister"" href=""http://example.com/elsie"" id=""link1"">Elsie</a>]

soup.css.select('a[href^=""http://example.com/""]')
# [<a class=""sister"" href=""http://example.com/elsie"" id=""link1"">Elsie</a>,
#  <a class=""sister"" href=""http://example.com/lacie"" id=""link2"">Lacie</a>,
#  <a class=""sister"" href=""http://example.com/tillie"" id=""link3"">Tillie</a>]

soup.css.select('a[href$=""tillie""]')
# [<a class=""sister"" href=""http://example.com/tillie"" id=""link3"">Tillie</a>]

soup.css.select('a[href*="".com/el""]')
# [<a class=""sister"" href=""http://example.com/elsie"" id=""link1"">Elsie</a>]",1,False,False,True,False,False
ex_120,CSS selectors through the .css property ¶,"soup.css.select_one("".sister"")
# <a class=""sister"" href=""http://example.com/elsie"" id=""link1"">Elsie</a>",1,False,False,True,False,False
ex_121,CSS selectors through the .css property ¶,"soup.select('a[href$=""tillie""]')
# [<a class=""sister"" href=""http://example.com/tillie"" id=""link3"">Tillie</a>]

soup.select_one("".sister"")
# <a class=""sister"" href=""http://example.com/elsie"" id=""link1"">Elsie</a>",1,False,False,True,False,False
ex_122,Advanced Soup Sieve features ¶,"[tag['id'] for tag in soup.css.iselect("".sister"")]
# ['link1', 'link2', 'link3']",1,False,False,True,False,False
ex_123,Advanced Soup Sieve features ¶,"elsie = soup.css.select_one("".sister"")
elsie.css.closest(""p.story"")
# <p class=""story"">Once upon a time there were three little sisters; and their names were
#  <a class=""sister"" href=""http://example.com/elsie"" id=""link1"">Elsie</a>,
#  <a class=""sister"" href=""http://example.com/lacie"" id=""link2"">Lacie</a> and
#  <a class=""sister"" href=""http://example.com/tillie"" id=""link3"">Tillie</a>;
#  and they lived at the bottom of a well.</p>",1,False,False,True,False,False
ex_124,Advanced Soup Sieve features ¶,"# elsie.css.match(""#link1"")
True

# elsie.css.match(""#link2"")
False",1,False,False,False,False,False
ex_125,Advanced Soup Sieve features ¶,"[tag.string for tag in soup.find('p', 'story').css.filter('a')]
# ['Elsie', 'Lacie', 'Tillie']",1,False,True,False,False,False
ex_126,Advanced Soup Sieve features ¶,"soup.css.escape(""1-strange-identifier"")
# '\\31 -strange-identifier'",1,False,False,False,False,False
ex_127,Namespaces in CSS selectors ¶,"from bs4 import BeautifulSoup
xml = """"""<tag xmlns:ns1=""http://namespace1/"" xmlns:ns2=""http://namespace2/"">
 <ns1:child>I'm in namespace 1</ns1:child>
 <ns2:child>I'm in namespace 2</ns2:child>
</tag> """"""
namespace_soup = BeautifulSoup(xml, ""xml"")

namespace_soup.css.select(""child"")
# [<ns1:child>I'm in namespace 1</ns1:child>, <ns2:child>I'm in namespace 2</ns2:child>]

namespace_soup.css.select(""ns1|child"")
# [<ns1:child>I'm in namespace 1</ns1:child>]",1,False,False,True,False,False
ex_128,Namespaces in CSS selectors ¶,"namespaces = dict(first=""http://namespace1/"", second=""http://namespace2/"")
namespace_soup.css.select(""second|child"", namespaces=namespaces)
# [<ns1:child>I'm in namespace 2</ns1:child>]",1,False,False,True,False,False
ex_129,Changing tag names and attributes ¶,"soup = BeautifulSoup('<b class=""boldest"">Extremely bold</b>', 'html.parser')
tag = soup.b

tag.name = ""blockquote""
tag['class'] = 'verybold'
tag['id'] = 1
tag
# <blockquote class=""verybold"" id=""1"">Extremely bold</blockquote>

del tag['class']
del tag['id']
tag
# <blockquote>Extremely bold</blockquote>",1,False,False,False,False,False
ex_130,Modifying .string ¶,"markup = '<a href=""http://example.com/"">I linked to <i>example.com</i></a>'
soup = BeautifulSoup(markup, 'html.parser')

tag = soup.a
tag.string = ""New link text.""
tag
# <a href=""http://example.com/"">New link text.</a>",1,False,False,False,False,False
ex_131,append() ¶,"soup = BeautifulSoup(""<a>Foo</a>"", 'html.parser')
new_string = soup.a.append(""Bar"")

soup
# <a>FooBar</a>
soup.a.contents
# ['Foo', 'Bar']
new_string
# 'Bar'",1,False,False,False,False,False
ex_132,extend() ¶,"soup = BeautifulSoup(""<a>Soup</a>"", 'html.parser')
soup.a.extend([""'s"", "" "", ""on""])

soup
# <a>Soup's on</a>
soup.a.contents
# ['Soup', ''s', ' ', 'on']",1,False,False,False,False,False
ex_133,NavigableString() and .new_tag() ¶,"from bs4 import NavigableString
soup = BeautifulSoup(""<b></b>"", 'html.parser')
tag = soup.b
tag.append(""Hello"")
new_string = NavigableString("" there"")
tag.append(new_string)
tag
# <b>Hello there.</b>
tag.contents
# ['Hello', ' there']",1,False,False,False,False,False
ex_134,NavigableString() and .new_tag() ¶,"from bs4 import Comment
new_comment = Comment(""Nice to see you."")
tag.append(new_comment)
tag
# <b>Hello there<!--Nice to see you.--></b>
tag.contents
# ['Hello', ' there', 'Nice to see you.']",1,False,False,False,False,False
ex_135,NavigableString() and .new_tag() ¶,"soup = BeautifulSoup(""<b></b>"", 'html.parser')
original_tag = soup.b

new_tag = soup.new_tag(""a"", href=""http://www.example.com"", string=""Link text."")
original_tag.append(new_tag)
original_tag
# <b><a href=""http://www.example.com"">Link text.</a></b>",1,False,False,False,False,False
ex_136,NavigableString() and .new_tag() ¶,"soup = BeautifulSoup(""<html></html>"", 'html.parser')
html = soup.html

title = html.append(soup.new_tag(""title""))",1,False,False,False,False,False
ex_137,insert() ¶,"markup = '<a href=""http://example.com/"">I linked to <i>example.com</i></a>'
soup = BeautifulSoup(markup, 'html.parser')
tag = soup.a

new_string = tag.insert(1, ""but did not endorse "")
tag
# <a href=""http://example.com/"">I linked to but did not endorse <i>example.com</i></a>
tag.contents
# ['I linked to ', 'but did not endorse ', <i>example.com</i>]
new_string
# 'but did not endorse '",1,False,False,False,False,False
ex_138,insert_before() and insert_after() ¶,"soup = BeautifulSoup(""<b>leave</b>"", 'html.parser')
tag = soup.new_tag(""i"")
tag.string = ""Don't""
soup.b.string.insert_before(tag)
soup.b
# <b><i>Don't</i>leave</b>",1,False,False,False,False,False
ex_139,insert_before() and insert_after() ¶,"div = soup.new_tag('div')
div.string = 'ever'
soup.b.i.insert_after("" you "", div)
soup.b
# <b><i>Don't</i> you <div>ever</div> leave</b>
soup.b.contents
# [<i>Don't</i>, ' you', <div>ever</div>, 'leave']",1,False,False,False,False,False
ex_140,clear() ¶,"markup = '<a href=""http://example.com/"">I linked to <i>example.com</i></a>'
soup = BeautifulSoup(markup, 'html.parser')
tag = soup.a

tag.clear()
tag
# <a href=""http://example.com/""></a>",1,False,False,False,False,False
ex_141,extract() ¶,"markup = '<a href=""http://example.com/"">I linked to <i>example.com</i></a>'
soup = BeautifulSoup(markup, 'html.parser')
a_tag = soup.a

i_tag = soup.i.extract()

a_tag
# <a href=""http://example.com/"">I linked to</a>

i_tag
# <i>example.com</i>

print(i_tag.parent)
# None",1,False,False,False,False,False
ex_142,extract() ¶,"my_string = i_tag.string.extract()
my_string
# 'example.com'

print(my_string.parent)
# None
i_tag
# <i></i>",1,False,False,False,False,False
ex_143,decompose() ¶,"markup = '<a href=""http://example.com/"">I linked to <i>example.com</i></a>'
soup = BeautifulSoup(markup, 'html.parser')
a_tag = soup.a
i_tag = soup.i

i_tag.decompose()
a_tag
# <a href=""http://example.com/"">I linked to</a>",1,False,False,False,False,False
ex_144,decompose() ¶,"i_tag.decomposed
# True

a_tag.decomposed
# False",1,False,False,False,False,False
ex_145,replace_with() ¶,"markup = '<a href=""http://example.com/"">I linked to <i>example.com</i></a>'
soup = BeautifulSoup(markup, 'html.parser')
a_tag = soup.a

new_tag = soup.new_tag(""b"")
new_tag.string = ""example.com""
a_tag.i.replace_with(new_tag)

a_tag
# <a href=""http://example.com/"">I linked to <b>example.com</b></a>

bold_tag = soup.new_tag(""b"")
bold_tag.string = ""example""
i_tag = soup.new_tag(""i"")
i_tag.string = ""net""
a_tag.b.replace_with(bold_tag, ""."", i_tag)

a_tag
# <a href=""http://example.com/"">I linked to <b>example</b>.<i>net</i></a>",1,False,False,False,False,False
ex_146,wrap() ¶,"soup = BeautifulSoup(""<p>I wish I was bold.</p>"", 'html.parser')
soup.p.string.wrap(soup.new_tag(""b""))
# <b>I wish I was bold.</b>

soup.p.wrap(soup.new_tag(""div""))
# <div><p><b>I wish I was bold.</b></p></div>",1,False,False,False,False,False
ex_147,unwrap() ¶,"markup = '<a href=""http://example.com/"">I linked to <i>example.com</i></a>'
soup = BeautifulSoup(markup, 'html.parser')
a_tag = soup.a

a_tag.i.unwrap()
a_tag
# <a href=""http://example.com/"">I linked to example.com</a>",1,False,False,False,False,False
ex_148,smooth() ¶,"soup = BeautifulSoup(""<p>A one</p>"", 'html.parser')
soup.p.append("", a two"")

soup.p.contents
# ['A one', ', a two']

print(soup.p.encode())
# b'<p>A one, a two</p>'

print(soup.p.prettify())
# <p>
#  A one
#  , a two
# </p>",1,False,False,False,False,False
ex_149,smooth() ¶,"soup.smooth()

soup.p.contents
# ['A one, a two']

print(soup.p.prettify())
# <p>
#  A one, a two
# </p>",1,False,False,False,False,False
ex_150,Pretty-printing ¶,"markup = '<html><head><body><a href=""http://example.com/"">I linked to <i>example.com</i></a>'
soup = BeautifulSoup(markup, 'html.parser')
soup.prettify()
# '<html>\n <head>\n </head>\n <body>\n  <a href=""http://example.com/"">\n...'

print(soup.prettify())
# <html>
#  <head>
#  </head>
#  <body>
#   <a href=""http://example.com/"">
#    I linked to
#    <i>
#     example.com
#    </i>
#   </a>
#  </body>
# </html>",6,False,False,False,False,False
ex_151,Pretty-printing ¶,"print(soup.a.prettify())
# <a href=""http://example.com/"">
#  I linked to
#  <i>
#   example.com
#  </i>
# </a>",1,False,False,False,False,False
ex_152,Non-pretty printing ¶,"str(soup)
# '<html><head></head><body><a href=""http://example.com/"">I linked to <i>example.com</i></a></body></html>'

str(soup.a)
# '<a href=""http://example.com/"">I linked to <i>example.com</i></a>'",1,False,False,False,False,False
ex_153,Output formatters ¶,"soup = BeautifulSoup(""&ldquo;Dammit!&rdquo; he said."", 'html.parser')
str(soup)
# '“Dammit!” he said.'",1,False,False,False,False,False
ex_154,Output formatters ¶,"soup.encode(""utf8"")
# b'\xe2\x80\x9cDammit!\xe2\x80\x9d he said.'",1,False,False,False,False,False
ex_155,Output formatters ¶,"soup = BeautifulSoup(""<p>The law firm of Dewey, Cheatem, & Howe</p>"", 'html.parser')
soup.p
# <p>The law firm of Dewey, Cheatem, &amp; Howe</p>

soup = BeautifulSoup('<a href=""http://example.com/?foo=val1&bar=val2"">A link</a>', 'html.parser')
soup.a
# <a href=""http://example.com/?foo=val1&amp;bar=val2"">A link</a>",1,False,False,False,False,False
ex_156,Output formatters ¶,"french = ""<p>Il a dit &lt;&lt;Sacr&eacute; bleu!&gt;&gt;</p>""
soup = BeautifulSoup(french, 'html.parser')
print(soup.prettify(formatter=""minimal""))
# <p>
#  Il a dit &lt;&lt;Sacré bleu!&gt;&gt;
# </p>",1,False,False,False,False,False
ex_157,Output formatters ¶,"print(soup.prettify(formatter=""html""))
# <p>
#  Il a dit &lt;&lt;Sacr&eacute; bleu!&gt;&gt;
# </p>",1,False,False,False,False,False
ex_158,Output formatters ¶,"br = BeautifulSoup(""<br>"", 'html.parser').br

print(br.encode(formatter=""html""))
# b'<br/>'

print(br.encode(formatter=""html5""))
# b'<br>'",1,False,False,False,False,False
ex_159,Output formatters ¶,"option = BeautifulSoup('<option selected=""""></option>').option
print(option.encode(formatter=""html""))
# b'<option selected=""""></option>'

print(option.encode(formatter=""html5""))
# b'<option selected></option>'",1,False,False,True,False,False
ex_160,Output formatters ¶,"print(soup.prettify(formatter=None))
# <p>
#  Il a dit <<Sacré bleu!>>
# </p>

link_soup = BeautifulSoup('<a href=""http://example.com/?foo=val1&bar=val2"">A link</a>', 'html.parser')
print(link_soup.a.encode(formatter=None))
# b'<a href=""http://example.com/?foo=val1&bar=val2"">A link</a>'",1,False,False,False,False,False
ex_161,Formatter objects ¶,"from bs4.formatter import HTMLFormatter
def uppercase(str):
    return str.upper()

formatter = HTMLFormatter(uppercase)

print(soup.prettify(formatter=formatter))
# <p>
#  IL A DIT <<SACRÉ BLEU!>>
# </p>

print(link_soup.a.prettify(formatter=formatter))
# <a href=""HTTP://EXAMPLE.COM/?FOO=VAL1&BAR=VAL2"">
#  A LINK
# </a>",1,False,False,False,False,False
ex_162,Formatter objects ¶,"formatter = HTMLFormatter(indent=8)
print(link_soup.a.prettify(formatter=formatter))
# <a href=""http://example.com/?foo=val1&bar=val2"">
#         A link
# </a>",1,False,False,False,False,False
ex_163,Writing your own formatter ¶,"attr_soup = BeautifulSoup(b'<p z=""1"" m=""2"" a=""3""></p>', 'html.parser')
print(attr_soup.p.encode())
# <p a=""3"" m=""2"" z=""1""></p>",1,False,False,False,False,False
ex_164,Writing your own formatter ¶,"class UnsortedAttributes(HTMLFormatter):
    def attributes(self, tag):
        for k, v in tag.attrs.items():
            if k == 'm':
                continue
            yield k, v

print(attr_soup.p.encode(formatter=UnsortedAttributes()))
# <p z=""1"" a=""3""></p>",1,False,False,False,False,False
ex_165,Writing your own formatter ¶,"from bs4.element import CData
soup = BeautifulSoup(""<a></a>"", 'html.parser')
soup.a.string = CData(""one < three"")
print(soup.a.prettify(formatter=""html""))
# <a>
#  <![CDATA[one < three]]>
# </a>",1,False,False,False,False,False
ex_166,get_text() ¶,"markup = '<a href=""http://example.com/"">\nI linked to <i>example.com</i>\n</a>'
soup = BeautifulSoup(markup, 'html.parser')

soup.get_text()
'\nI linked to example.com\n'
soup.i.get_text()
'example.com'",5,False,False,False,True,False
ex_167,get_text() ¶,"# soup.get_text(""|"")
'\nI linked to |example.com|\n'",3,False,False,False,True,False
ex_168,get_text() ¶,"# soup.get_text(""|"", strip=True)
'I linked to|example.com'",1,False,False,False,True,False
ex_169,get_text() ¶,"[text for text in soup.stripped_strings]
# ['I linked to', 'example.com']",1,False,False,False,False,False
ex_170,Differences between parsers ¶,"BeautifulSoup(""<a><b/></a>"", ""html.parser"")
# <a><b></b></a>",1,False,False,False,False,False
ex_171,Differences between parsers ¶,"print(BeautifulSoup(""<a><b/></a>"", ""xml""))
# <?xml version=""1.0"" encoding=""utf-8""?>
# <a><b/></a>",1,False,False,False,False,False
ex_172,Differences between parsers ¶,"BeautifulSoup(""<a></p>"", ""lxml"")
# <html><body><a></a></body></html>",1,False,False,False,False,False
ex_173,Differences between parsers ¶,"BeautifulSoup(""<a></p>"", ""html5lib"")
# <html><head></head><body><a><p></p></a></body></html>",1,False,False,False,False,False
ex_174,Differences between parsers ¶,"BeautifulSoup(""<a></p>"", ""html.parser"")
# <a></a>",1,False,False,False,False,False
ex_175,Encodings ¶,"markup = b""<h1>Sacr\xc3\xa9 bleu!</h1>""
soup = BeautifulSoup(markup, 'html.parser')
soup.h1
# <h1>Sacré bleu!</h1>
soup.h1.string
# 'Sacr\xe9 bleu!'",1,False,False,False,False,False
ex_176,Encodings ¶,"soup.original_encoding
# 'utf-8'",1,False,False,False,False,False
ex_177,Encodings ¶,"markup = ""<h1>Sacré bleu!</h1>""
soup = BeautifulSoup(markup, 'html.parser')
print(soup.original_encoding)
# None",1,False,False,False,False,False
ex_178,Encodings ¶,"markup = b""<h1>\xed\xe5\xec\xf9</h1>""
soup = BeautifulSoup(markup, 'html.parser')
print(soup.h1)
# <h1>νεμω</h1>
print(soup.original_encoding)
# iso-8859-7",1,False,False,False,False,False
ex_179,Encodings ¶,"soup = BeautifulSoup(markup, 'html.parser', from_encoding=""iso-8859-8"")
print(soup.h1)
# <h1>םולש</h1>
print(soup.original_encoding)
# iso8859-8",1,False,False,False,False,False
ex_180,Encodings ¶,"soup = BeautifulSoup(markup, 'html.parser', exclude_encodings=[""iso-8859-7""])
print(soup.h1)
# <h1>םולש</h1>
print(soup.original_encoding)
# WINDOWS-1255",1,False,False,False,False,False
ex_181,Output encoding ¶,"markup = b'''
 <html>
  <head>
   <meta content=""text/html; charset=ISO-Latin-1"" http-equiv=""Content-type"" />
  </head>
  <body>
   <p>Sacr\xe9 bleu!</p>
  </body>
 </html>
'''

soup = BeautifulSoup(markup, 'html.parser')
print(soup.prettify())
# <html>
#  <head>
#   <meta content=""text/html; charset=utf-8"" http-equiv=""Content-type"" />
#  </head>
#  <body>
#   <p>
#    Sacré bleu!
#   </p>
#  </body>
# </html>",1,False,False,False,False,False
ex_182,Output encoding ¶,"print(soup.prettify(""latin-1""))
# <html>
#  <head>
#   <meta content=""text/html; charset=latin-1"" http-equiv=""Content-type"" />
# ...",1,False,False,False,False,False
ex_183,Output encoding ¶,"soup.p.encode(""latin-1"")
# b'<p>Sacr\xe9 bleu!</p>'

soup.p.encode(""utf-8"")
# b'<p>Sacr\xc3\xa9 bleu!</p>'",1,False,False,False,False,False
ex_184,Output encoding ¶,"markup = u""<b>\N{SNOWMAN}</b>""
snowman_soup = BeautifulSoup(markup, 'html.parser')
tag = snowman_soup.b",1,False,False,False,False,False
ex_185,Output encoding ¶,"print(tag.encode(""utf-8""))
# b'<b>\xe2\x98\x83</b>'

print(tag.encode(""latin-1""))
# b'<b>&#9731;</b>'

print(tag.encode(""ascii""))
# b'<b>&#9731;</b>'",1,False,False,False,False,False
ex_186,"Unicode, Dammit ¶","from bs4 import UnicodeDammit
dammit = UnicodeDammit(b""\xc2\xabSacr\xc3\xa9 bleu!\xc2\xbb"")
print(dammit.unicode_markup)
# «Sacré bleu!»
dammit.original_encoding
# 'utf-8'",1,False,False,False,False,False
ex_187,"Unicode, Dammit ¶","dammit = UnicodeDammit(""Sacr\xe9 bleu!"", [""latin-1"", ""iso-8859-1""])
print(dammit.unicode_markup)
# Sacré bleu!
dammit.original_encoding
# 'latin-1'",1,False,False,False,False,False
ex_188,Smart quotes ¶,"markup = b""<p>I just \x93love\x94 Microsoft Word\x92s smart quotes</p>""

UnicodeDammit(markup, [""windows-1252""], smart_quotes_to=""html"").unicode_markup
# '<p>I just &ldquo;love&rdquo; Microsoft Word&rsquo;s smart quotes</p>'

UnicodeDammit(markup, [""windows-1252""], smart_quotes_to=""xml"").unicode_markup
# '<p>I just &#x201C;love&#x201D; Microsoft Word&#x2019;s smart quotes</p>'",1,False,False,False,False,False
ex_189,Smart quotes ¶,"UnicodeDammit(markup, [""windows-1252""], smart_quotes_to=""ascii"").unicode_markup
# '<p>I just ""love"" Microsoft Word\'s smart quotes</p>'",1,False,False,False,False,False
ex_190,Smart quotes ¶,"UnicodeDammit(markup, [""windows-1252""]).unicode_markup
# '<p>I just “love” Microsoft Word’s smart quotes</p>'",1,False,False,False,False,False
ex_191,Inconsistent encodings ¶,"snowmen = (u""\N{SNOWMAN}"" * 3)
quote = (u""\N{LEFT DOUBLE QUOTATION MARK}I like snowmen!\N{RIGHT DOUBLE QUOTATION MARK}"")
doc = snowmen.encode(""utf8"") + quote.encode(""windows_1252"")",1,False,False,False,False,False
ex_192,Inconsistent encodings ¶,"print(doc)
# ☃☃☃�I like snowmen!�

print(doc.decode(""windows-1252""))
# â˜ƒâ˜ƒâ˜ƒ“I like snowmen!”",1,False,False,False,False,False
ex_193,Inconsistent encodings ¶,"new_doc = UnicodeDammit.detwingle(doc)
print(new_doc.decode(""utf8""))
# ☃☃☃“I like snowmen!”",1,False,False,False,False,False
ex_194,Line numbers ¶,"markup = '<p class=""1""\n>Paragraph 1</p>\n    <p class=""2"">Paragraph 2</p>'
print(markup)
# Line 1: <p class=""1""
# Line 2: >Paragraph 1</p>
# Line 3:     <p class=""2"">Paragraph 2</p>

soup = BeautifulSoup(markup, 'html.parser')
for tag in soup.find_all('p'):
    print(repr((tag.sourceline, tag.sourcepos, tag.string)))
# (1, 0, 'Paragraph 1') # The < just before p class=""1""
# (3, 4, 'Paragraph 2') # The < just before p class=""2""",3,True,False,False,False,False
ex_195,Line numbers ¶,"print(markup)
# Line 1: <p class=""1""
# Line 2: >Paragraph 1</p>
# Line 3:     <p class=""2"">Paragraph 2</p>

soup = BeautifulSoup(markup, 'html5lib')
for tag in soup.find_all('p'):
    print(repr((tag.sourceline, tag.sourcepos, tag.string)))
# (2, 0, 'Paragraph 1') # The > just before Paragraph 1
# (3, 16, 'Paragraph 2') # The > just before Paragraph 2",1,True,False,False,False,False
ex_196,Line numbers ¶,"markup = ""<p\n>Paragraph 1</p>\n    <p>Paragraph 2</p>""
soup = BeautifulSoup(markup, 'html.parser', store_line_numbers=False)
print(soup.p.sourceline)
# None",3,False,False,False,False,False
ex_197,Comparing objects for equality ¶,"markup = ""<p>I want <b>pizza</b> and more <b>pizza</b>!</p>""
soup = BeautifulSoup(markup, 'html.parser')
first_b, second_b = soup.find_all('b')
print(first_b == second_b)
# True

print(first_b.previous_element == second_b.previous_element)
# False",1,True,False,False,False,False
ex_198,Comparing objects for equality ¶,"print(first_b is second_b)
# False",1,False,False,False,False,False
ex_199,Copying Beautiful Soup objects ¶,"import copy
p_copy = copy.copy(soup.p)
print(p_copy)
# <p>I want <b>pizza</b> and more <b>pizza</b>!</p>",1,False,False,False,False,False
ex_200,Copying Beautiful Soup objects ¶,"print(soup.p == p_copy)
# True

print(soup.p is p_copy)
# False",1,False,False,False,False,False
ex_201,Copying Beautiful Soup objects ¶,"print(p_copy.parent)
# None",1,False,False,False,False,False
ex_202,Copying Beautiful Soup objects ¶,"original = BeautifulSoup('<a id=""a_tag"" class=""link"">the <i>link</i></a>', 'html.parser')
print(original.a)
# <a class=""link"" id=""a_tag"">the <i>link</a>
print(original.a.copy_self())
# <a class=""link"" id=""a_tag""></a>",1,False,False,False,False,False
ex_203,Custom element filtering ¶,"from bs4 import Tag, NavigableString
def non_whitespace_element_func(tag_or_string):
    """"""
    return True for:
    * all Tag objects
    * NavigableString objects that contain non-whitespace text
    """"""
    return (
        isinstance(tag_or_string, Tag) or
        (isinstance(tag_or_string, NavigableString) and
            tag_or_string.strip() != """"))",1,False,False,False,False,False
ex_204,Custom element filtering ¶,"from bs4.filter import ElementFilter
non_whitespace_filter = ElementFilter(non_whitespace_element_func)",1,False,False,False,False,False
ex_205,Custom element filtering ¶,"from bs4 import BeautifulSoup
small_doc = """"""
<p>
  <b>bold</b>
  <i>italic</i>
  and
  <u>underline</u>
</p>
""""""
soup = BeautifulSoup(small_doc, 'html.parser')

soup.find('p').find_all(non_whitespace_filter, recursive=False)
# [<b>bold</b>, <i>italic</i>, '\n  and\n  ', <u>underline</u>]

soup.find(""b"").find_next(non_whitespace_filter)
# 'bold'

soup.find(""i"").find_next_siblings(non_whitespace_filter)
# ['\n  and\n  ', <u>underline</u>]",5,True,True,False,False,False
ex_206,Custom element iteration ¶,"import random
def random_walk(starting_location):
    location = starting_location
    while location is not None:
        yield location
        if random.random() < 0.5:
            location = location.next_element
        else:
            location = location.previous_element
        if location is None:
            return",1,False,False,False,False,False
ex_207,Custom element iteration ¶,"[x for x in non_whitespace_filter.filter(random_walk(soup.b))]
# [<b>bold</b>, 'bold', <b>bold</b>, <p><b>bold</b>...]

[x for x in non_whitespace_filter.filter(random_walk(soup.b))]
# [<b>bold</b>, <b>bold</b>, 'bold', <i>italic</i>, <i>italic</i>, ...]",1,False,False,False,False,False
ex_208,Parsing only part of a document ¶,"from bs4 import SoupStrainer

only_a_tags = SoupStrainer(""a"")

only_tags_with_id_link2 = SoupStrainer(id=""link2"")

def is_short_string(string):
    return string is not None and len(string) < 10

only_short_strings = SoupStrainer(string=is_short_string)",1,False,False,False,False,False
ex_209,Parsing only part of a document ¶,"html_doc = """"""<html><head><title>The Dormouse's story</title></head>
<body>
<p class=""title""><b>The Dormouse's story</b></p>

<p class=""story"">Once upon a time there were three little sisters; and their names were
<a href=""http://example.com/elsie"" class=""sister"" id=""link1"">Elsie</a>,
<a href=""http://example.com/lacie"" class=""sister"" id=""link2"">Lacie</a> and
<a href=""http://example.com/tillie"" class=""sister"" id=""link3"">Tillie</a>;
and they lived at the bottom of a well.</p>

<p class=""story"">...</p>
""""""

print(BeautifulSoup(html_doc, ""html.parser"", parse_only=only_a_tags).prettify())
# <a class=""sister"" href=""http://example.com/elsie"" id=""link1"">
#  Elsie
# </a>
# <a class=""sister"" href=""http://example.com/lacie"" id=""link2"">
#  Lacie
# </a>
# <a class=""sister"" href=""http://example.com/tillie"" id=""link3"">
#  Tillie
# </a>

print(BeautifulSoup(html_doc, ""html.parser"", parse_only=only_tags_with_id_link2).prettify())
# <a class=""sister"" href=""http://example.com/lacie"" id=""link2"">
#  Lacie
# </a>

print(BeautifulSoup(html_doc, ""html.parser"", parse_only=only_short_strings).prettify())
# Elsie
# ,
# Lacie
# and
# Tillie
# ...
#",1,False,False,False,False,False
ex_210,Customizing multi-valued attributes ¶,"markup = '<a class=""cls1 cls2"" id=""id1 id2"">'
soup = BeautifulSoup(markup, 'html.parser')
soup.a['class']
# ['cls1', 'cls2']
soup.a['id']
# 'id1 id2'",1,False,False,False,False,False
ex_211,Customizing multi-valued attributes ¶,"soup = BeautifulSoup(markup, 'html.parser', multi_valued_attributes=None)
soup.a['class']
# 'cls1 cls2'
soup.a['id']
# 'id1 id2'",1,False,False,False,False,False
ex_212,Handling duplicate attributes ¶,"markup = '<a href=""http://url1/"" href=""http://url2/"">'",1,False,False,False,False,False
ex_213,Handling duplicate attributes ¶,"soup = BeautifulSoup(markup, 'html.parser')
soup.a['href']
# http://url2/

soup = BeautifulSoup(markup, 'html.parser', on_duplicate_attribute='replace')
soup.a['href']
# http://url2/",1,False,False,False,False,False
ex_214,Handling duplicate attributes ¶,"soup = BeautifulSoup(markup, 'html.parser', on_duplicate_attribute='ignore')
soup.a['href']
# http://url1/",1,False,False,False,False,False
ex_215,Handling duplicate attributes ¶,"def accumulate(attributes_so_far, key, value):
    if not isinstance(attributes_so_far[key], list):
        attributes_so_far[key] = [attributes_so_far[key]]
    attributes_so_far[key].append(value)

soup = BeautifulSoup(markup, 'html.parser', on_duplicate_attribute=accumulate)
soup.a['href']
# [""http://url1/"", ""http://url2/""]",1,False,False,False,False,False
